OrderType,OrderCategory,CustomerCode,CountryName,CustomerOrderNo,Custorderdate,UnitName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt
Area Wise,Order,M-1,USA,12944,2018-07-17,Ft,22,54.0,2376.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,IVORY/GREY,REC,54.0
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,6,108.0,1296.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,IVORY/GREY,REC,108.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,11,108.0,2376.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,IVORY/GREY,REC,108.0
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,7,108.0,1512.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,IVORY/GREY,REC,108.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12584,2017-11-03,Ft,4,40.0,320.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,3,40.0,240.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,6,40.0,480.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12944,2018-07-17,Ft,11,40.0,880.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12824-REMAK,2018-09-22,Ft,2,40.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,Remake-22-Jan-19,2019-01-22,Ft,1,40.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,8,54.0,864.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,54.0
Area Wise,Order,M-1,USA,12761,2018-02-27,Ft,3,54.0,324.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,54.0
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,5,108.0,1080.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,108.0
Area Wise,Sample,M-1,USA,STOCK-24-12-2018,2018-12-24,Ft,1,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,108.0
Area Wise,Order,M-1,USA,Remake-22-Jan-19,2019-01-22,Ft,1,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,7,108.0,1512.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12824-REMAK,2018-09-22,Ft,4,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12324,2017-04-05,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,1.5
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,1.5
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,11,40.0,880.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,40.0
Area Wise,Order,M-1,USA,12848,2018-04-19,Ft,6,54.0,648.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,54.0
Area Wise,Order,M-1,USA,12761,2018-02-27,Ft,6,108.0,1296.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,108.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12612,2017-11-29,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,3,40.0,240.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,40.0
Area Wise,Order,M-1,USA,13001,2018-08-07,Ft,6,40.0,480.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,40.0
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,7,54.0,756.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,54.0
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,5,54.0,540.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,54.0
Area Wise,Sample,CC,INDIA,SAMPLE_21-JUN,2018-06-21,Ft,1,54.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,54.0
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,3,108.0,648.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12584,2017-11-03,Ft,7,108.0,1512.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12584 Remak,2018-06-01,Ft,2,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Order,M-1,USA,13001,2018-08-07,Ft,7,108.0,1512.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Sample,CC,INDIA,SAMPLE_18-AUG2,2018-08-18,Ft,1,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12893-REMAK,2018-09-22,Ft,1,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,108.0
Area Wise,Order,M-1,USA,12395,2017-06-03,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,76.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,4,40.0,160.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,40.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,9,54.0,486.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,54.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,15,54.0,810.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,54.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12612,2017-11-29,Ft,25,1.5,76.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,1.5
Area Wise,Sample,CC,INDIA,SAMPLE_11-JUN2,2018-06-11,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,20,40.0,800.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,13,40.0,520.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,13,40.0,1066.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12944,2018-07-17,Ft,14,40.0,1148.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,5,54.0,270.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12395,2017-06-03,Ft,9,54.0,486.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,17,54.0,1881.9,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,7,54.0,774.9,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12761,2018-02-27,Ft,8,54.0,885.6,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12395,2017-06-03,Ft,1,108.0,108.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12584,2017-11-03,Ft,5,108.0,1107.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12848,2018-04-19,Ft,5,108.0,1107.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,6,108.0,1328.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,108.0
Area Wise,Sample,M-1,USA,"REMAK-12824,26,93 Etc.",2018-12-04,Ft,1,108.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,76.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,W.WHITE,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,W.WHITE,REC,1.5
Area Wise,Order,M-1,USA,12139,2017-04-10,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12654-REMAK,2018-09-28,Ft,25,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,1.5
Area Wise,Order,M-1,USA,12893-REMAK,2018-09-22,Ft,1,40.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,40.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,10,40.0,800.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,40.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,2,54.0,108.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,54.0
Area Wise,Order,M-1,USA,12395,2017-06-03,Ft,1,54.0,54.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,54.0
Area Wise,Order,M-1,USA,13001,2018-08-07,Ft,7,54.0,756.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,54.0
Area Wise,Order,M-1,USA,12944,2018-07-17,Ft,7,108.0,1512.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,108.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,25,1.5,75.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,75,1.5,225.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12893-REMAK1,2018-09-28,Ft,75,1.5,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,9,40.0,360.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12824,2018-04-11,Ft,11,40.0,880.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,40.0
Area Wise,Sample,M-1,USA,"REMAK-12824,26,93 Etc.",2018-12-04,Ft,2,40.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12339,2017-04-19,Ft,5,54.0,270.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12501,2017-08-24,Ft,6,54.0,648.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12544,2017-10-12,Ft,2,54.0,216.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12848,2018-04-19,Ft,11,54.0,1188.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,21,54.0,2268.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12893-REMAK,2018-09-22,Ft,4,54.0,0.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,5,108.0,540.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12612,2017-11-29,Ft,12,108.0,2592.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12695,2018-01-12,Ft,9,108.0,1944.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12477,2017-08-21,Ft,25,1.5,37.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,1.5
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,1,40.0,40.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12761,2018-02-27,Ft,5,40.0,400.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,40.0
Area Wise,Order,M-1,USA,12287,2017-03-10,Ft,4,54.0,216.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12893,2018-05-18,Ft,5,54.0,540.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12944,2018-07-17,Ft,8,54.0,864.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,54.0
Area Wise,Order,M-1,USA,12953,2018-07-05,Ft,3,108.0,648.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SEVILLA FLORAL,PETAL,REC,108.0
Area Wise,Order,M-1,USA,12356,2017-04-13,Ft,1,54.0,54.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,54.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,1,54.0,54.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,54.0
Area Wise,Order,M-1,USA,12440,2017-07-20,Ft,1,35.0,35.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,35.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,1,54.0,54.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,54.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,3,108.0,324.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,108.0
Area Wise,Order,M-1,USA,12317,2017-03-23,Ft,5,140.0,700.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,140.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,3,140.0,1911.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,140.0
Area Wise,Order,M-1,USA,12965,2018-07-13,Ft,1,140.0,637.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,140.0
Area Wise,Order,M-1,USA,Remak-17/10/2018,2018-10-17,Ft,1,140.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,140.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,1,35.0,159.25,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,35.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,1,35.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,35.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,4,54.0,982.8,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,54.0
Area Wise,Order,M-1,USA,12418,2017-06-23,Ft,2,108.0,216.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12440,2017-07-20,Ft,3,108.0,324.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12478,2017-08-21,Ft,4,108.0,432.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12634,2017-12-08,Ft,3,108.0,1474.2,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,Remak-17/10/2018,2018-10-17,Ft,1,108.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12722,2018-02-05,Ft,3,108.0,1474.2,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,7,108.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,4,108.0,1965.6,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12825,2018-04-12,Ft,2,108.0,982.8,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,1,140.0,637.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,Remak-17/10/2018,2018-10-17,Ft,1,140.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,12418,2017-06-23,Ft,2,140.0,280.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,12634,2017-12-08,Ft,1,140.0,637.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,12696,2018-01-12,Ft,2,140.0,1274.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,3,140.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140.0
Area Wise,Order,M-1,USA,12440,2017-07-20,Ft,2,108.0,216.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,MOCHA,REC,108.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,3,54.0,162.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PEWTER,REC,54.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,4,108.0,432.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PEWTER,REC,108.0
Area Wise,Order,M-1,USA,12288,2017-03-10,Ft,2,140.0,280.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PEWTER,REC,140.0
Area Wise,Order,M-1,USA,12743,2018-02-27,Ft,25,1.5,170.625,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,1.5
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,25,1.5,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,1.5
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,4,54.0,216.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,3,54.0,737.1,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,12566,2017-10-28,Ft,3,54.0,737.1,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,3,54.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,12916,2018-06-12,Ft,4,54.0,982.8,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,Remak-17/10/2018,2018-10-17,Ft,5,54.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54.0
Area Wise,Order,M-1,USA,12288,2017-03-10,Ft,1,108.0,108.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,108.0
Area Wise,Order,M-1,USA,12377,2017-05-16,Ft,4,108.0,432.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,108.0
